question_topic_name,question_grade,question_term,question_unit,question_type1,question_type2,question_filename,question_dataset,question_text
직각 알아보기,P3,1,02,1,0,P3_1_02_34285_135699.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_41400_160815.png,2,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_23888_69858.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22776_61963.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23911_69980.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_23250_64751.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23880_69737.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_41402_160894.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23914_69988.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_26217_135539.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_24528_73957.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_25880_135579.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_41363_160656.png,2,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_40320_157619.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_40334_157678.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23905_69954.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23904_69948.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_41399_160806.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39034_154377.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23881_69743.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_25880_135582.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_41515_161226.png,2,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_26219_135546.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_32701_125991.png,2,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_41502_161151.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22757_61860.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_34288_135575.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_25876_135422.png,2,
수직,P4,2,04,1,0,P4_2_04_24801_82188.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22782_68030.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22762_61885.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23904_69949.png,2,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_33256_129098.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_33144_127530.png,2,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_39913_156201.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39899_155822.png,2,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_26174_135448.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39034_154378.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_25877_135878.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22871_73793.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22783_61997.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_41521_161240.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_32701_125994.png,2,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_23891_82251.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_23949_69601.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_23949_69599.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_23254_64468.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21363_54317.png,2,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_39039_153974.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_33095_127481.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22750_60909.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22754_61011.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22750_60910.png,2,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_39922_155760.png,2,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_24884_83117.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22798_73623.png,2,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_22742_60823.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_40330_157635.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23464_64971.png,2,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_33254_128917.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_25876_160954.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_41515_161222.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21367_54325.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26194_135499.png,2,
직선 알아보기,P3,1,02,1,0,P3_1_02_34278_135658.png,2,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_22739_60788.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_40315_157518.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_33261_129132.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_33261_129129.png,2,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_33253_128907.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23389_64452.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23468_64851.png,2,
수직,P4,2,04,1,0,P4_2_04_40200_157488.png,2,
수직,P4,2,04,1,0,P4_2_04_24802_75692.png,2,
각 알아보기,P3,1,02,1,0,P3_1_02_25862_135600.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39905_156415.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23921_82682.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23911_82228.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_24866_76521.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21343_55933.png,2,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_41369_160722.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22869_73781.png,2,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_33253_128908.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26199_161589.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21367_54326.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26199_135515.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23935_82953.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23464_66247.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_34287_135802.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39030_154362.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23917_69994.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39902_155838.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22776_61964.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_33094_127475.png,2,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_24890_75890.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23935_70041.png,2,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_26183_135473.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21343_55939.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_25876_135416.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39056_153693.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_24866_76517.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_26217_135540.png,2,
각 알아보기,P3,1,02,1,0,P3_1_02_34279_135405.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_25880_160936.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_41400_160810.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22767_61897.png,2,
수직,P4,2,04,1,0,P4_2_04_24802_75697.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_24863_76492.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_34285_135702.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22777_61969.png,2,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_23903_69941.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23935_82694.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_25877_135875.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_40315_157520.png,2,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_26219_135547.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23911_69981.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22801_73627.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22775_61957.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26197_135509.png,2,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_22666_60407.png,2,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_22662_60280.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_25877_161026.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23917_69995.png,2,
각 알아보기,P3,1,02,1,0,P3_1_02_34279_135407.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22801_73629.png,2,
직선 알아보기,P3,1,02,1,0,P3_1_02_25861_160827.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_23940_82687.png,2,
수직,P4,2,04,1,0,P4_2_04_40194_157169.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_25876_135420.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39056_153692.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_33263_129144.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39890_155808.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39902_155837.png,2,
직선 알아보기,P3,1,02,1,0,P3_1_02_34278_135657.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22753_60967.png,2,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_22740_60797.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21370_54352.png,2,
삼각형의 세 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_26214_160856.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39896_156151.png,2,
삼각형의 세 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_41514_161216.png,2,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_22742_60824.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39049_153666.png,2,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_26187_135485.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22750_60906.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_41402_160893.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22746_60855.png,2,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_26227_135550.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_25877_135879.png,2,
수직,P4,2,04,1,0,P4_2_04_40194_157172.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22864_73670.png,2,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_32691_125153.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39898_156129.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21360_54279.png,2,
수직,P4,2,04,1,0,P4_2_04_40196_157197.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23468_64850.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_32700_125272.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_41475_161374.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_24863_76497.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21360_54283.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23905_69953.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22775_61955.png,2,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_22739_60789.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21372_54373.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_24858_76468.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22888_74000.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23880_69738.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23389_64449.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_32694_125174.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_21313_55376.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_41400_160811.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_41399_160793.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22868_73764.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_32700_125271.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22767_61896.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21372_54370.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23911_69979.png,2,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_39922_155758.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22757_61858.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22773_61948.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_40317_157613.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39043_153683.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39899_155818.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_40312_157501.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_33096_127494.png,2,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_26179_135466.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22773_61949.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21363_54314.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26197_135505.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22746_60854.png,2,
각 알아보기,P3,1,02,1,0,P3_1_02_25862_135598.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_25877_135876.png,2,
수직,P4,2,04,1,0,P4_2_04_40199_157253.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22759_61874.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_40330_157632.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23881_82868.png,2,
수직,P4,2,04,1,0,P4_2_04_33252_128683.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22752_60928.png,2,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_39039_153977.png,2,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_23907_69960.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_26217_135534.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_32695_125196.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26199_135517.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23464_64972.png,2,
각 알아보기,P3,1,02,1,0,P3_1_02_34279_135406.png,2,
삼각형의 세 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_26214_135533.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26197_135503.png,2,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_40324_157626.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_24531_73989.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39049_153665.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22783_61996.png,2,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_21313_55378.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21372_54371.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_26217_135541.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22752_60926.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22768_61906.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21373_54382.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23389_64455.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_23254_64415.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23938_70049.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21370_54349.png,2,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_34283_135455.png,2,
수직,P4,2,04,1,0,P4_2_04_24802_82276.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23914_69985.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_41510_161542.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23911_82229.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23930_70021.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26199_161590.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39898_156135.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21372_54372.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_24530_74078.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23932_70030.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26199_161592.png,2,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_22739_60786.png,2,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_41515_161227.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_40334_157677.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_23940_70057.png,2,
각 알아보기,P3,1,02,1,0,P3_1_02_25862_135604.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23914_69986.png,2,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_33147_127556.png,2,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_26219_135544.png,2,
원 그리기,P3,2,03,1,0,P3_2_03_23943_69565.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22777_61968.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23880_69736.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26199_161591.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22887_74004.png,2,
직각 알아보기,P3,1,02,1,0,P3_1_02_41400_160814.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22784_62002.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_25879_135565.png,2,
사각형의 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_22772_61940.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_26205_135522.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_24531_73992.png,2,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_22742_60822.png,2,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_22740_60795.png,2,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_22662_60282.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39910_157405.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_23468_64848.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23925_70014.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23938_70050.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_39043_153684.png,2,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_33255_129090.png,2,
수직,P4,2,04,1,0,P4_2_04_24802_75694.png,2,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_39039_153978.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23877_69719.png,2,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_23934_70035.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_33262_129150.png,2,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_24863_76496.png,2,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_23930_70022.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39890_155811.png,2,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_33147_127550.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22801_82728.png,2,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_21362_54298.png,2,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_40212_157495.png,2,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_25880_160933.png,2,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_33263_129138.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22754_68337.png,2,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_26183_135472.png,2,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_33148_127564.png,2,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_22798_73625.png,2,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_39905_156416.png,2,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_22784_62001.png,2,
